,ER CDX HY 5Y,ER CDX IG 5Y,ER CDX IG 10Y,ER CDX EM 5Y,ER ITRX MAIN 10Y,ER ITRX MAIN 5Y,ER ITRX XOVER 5Y,ER ITRX SNRFIN 5Y,ER ITRX SUBFIN 5Y,ER HYG,ER EMB,ER LQD,ER VCIT,ER IEI,ER IEF,ER RSP,ER IBCN,ER IEAC,ER IHYG,ER BKLN,ER HY Eqty,ER IG Eqty,ER SPY,ER EEM,ER IWM,ER IJH,ER SPX,ER RTY,ER SX5E
2019-11-07,262.7760113745,119.4433588725,110.6386557959,157.36768899,119.2323168831,120.1155565397,258.3270466428,120.6560467893,144.8950229363,0.9973296241316589,0.9917891259522431,0.9901372311403641,0.9932599350252789,0.993839716199859,0.9882334331245928,1.0226403184841506,0.9958139801594131,0.9966185867692142,1.00333182740364,1.0013148397062739,1.01481149653511,1.0273534003861102,1.0255275001908735,1.0391431680405212,1.0285170771625567,1.0230101397050657,279.55,239.84,1136.144
2019-11-08,262.5507581588,119.445690325,110.6416304548,157.1998700092,119.1218465131,120.1012992981,258.5195306651,120.6421619105,144.7902679398,0.9981942293811603,0.9931601147662483,0.9887557122962791,0.9923372413011377,0.9934017895760042,0.9868473826406502,1.02497985140744,0.9955846092092441,0.9967403782716249,1.0029216462490547,1.002605036247562,1.0147678032623426,1.030622886420026,1.0280123899247284,1.0296688158288878,1.0312604543190025,1.0257395921571255,279.96,240.44,1133.686
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,,,,,119.1579748904,120.119442006,258.6137368192,120.615727333,144.7323821448,0.9975650735107773,0.9923220216503722,0.9890255072263509,0.9927311718344916,0.993754137393225,0.9878792907381895,1.022185573157423,0.9944950971959405,0.9953003013437142,1.0022237686359687,1.00300628565672,1.0043693383681362,1.027465758143013,1.0260048755124547,1.0223168516181143,1.0292712568987825,1.0239492263796774,279.69,240.14,1135.222
2019-11-12,262.3884023668,119.425485598,110.6055957574,156.9226038669,119.1889333072,120.1354827851,258.5036452052,120.6628045855,144.8103200186,0.9977413479314408,0.9902465754268662,0.989936599889449,0.9933573245451777,0.9943450948104163,0.9882845523267391,1.022691568078771,0.9950111818338213,0.9953469445220201,1.0022022633916137,1.0029631006638653,0.9939717716123296,1.0296304760272534,1.0281235125907906,1.0156726802879672,1.0295510597256592,1.0220049429983693,280.1,239.96,1140.447
2019-11-13,261.9186996579,119.386719414,110.5361596228,156.7876190345,119.0368906212,120.0612837102,257.9867694441,120.5277672364,144.4151170825,0.9966529521110272,0.9887014819105717,0.9922602033166942,0.9949672960878296,0.9960430284618966,0.990926869710684,1.021914226163791,0.9952405527839905,0.9965132061641089,1.0016008920003883,1.0038086752624549,0.9835751029845345,1.0268752697416406,1.0284119722176308,1.0078505330300953,1.0250989076143786,1.0202662431021376,280.41,239.56,1134.915
2019-11-14,261.8254068257,119.3916096637,110.5392295083,156.7347195731,118.9920099181,120.032545048,257.4693335569,120.4384740705,144.2026642283,0.9960247131219273,0.9938732560889091,0.9974150479882332,0.9988816577514674,0.9989283894892319,0.9958971145634504,1.0241617200967317,0.9946097826710252,0.9973128207884777,1.0002374690980456,1.0033210959722645,0.983532754612045,1.0271322523838722,1.0298648961753554,1.0085142375943585,1.0247306807039775,1.0222250522120584,280.55,238.97,1132.149
2019-11-15,262.1744512372,119.4644246917,110.6537629866,157.010161596,119.1290222348,120.1118430411,258.4544394227,120.5634883879,144.4603678042,0.9989405722468442,0.9946256594439641,0.9975247739939636,0.9985043099684054,0.9978566663924119,0.9950481292414378,1.0316333984571666,0.9952405527839906,0.9966298255825828,1.0001303462498812,1.00416657864383,0.9990198726093942,1.0342160112281207,1.0372729772137563,1.0164842494517525,1.0300014190407232,1.0272133427091572,282.47,240.19,1138.295
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,262.0791029659,119.4719830223,110.6630148947,156.695501007,119.1954893359,120.1325455011,258.5722531617,120.6003538055,144.5472320874,0.9976135567538783,0.989855018089754,0.9985771462149818,0.9997736968026429,0.9989213793237744,0.9967059015396952,1.0303058547905823,0.9956992946843288,0.9966155378697191,1.0014715618607446,1.002212761265523,0.9834480529437774,1.0334687536850375,1.0379934882300657,1.0147907299851395,1.0273645688149402,1.0255259849023195,282.79,239.39,1135.222
2019-11-19,261.3801105838,119.4172763156,110.5692174598,156.5605161745,119.0854444887,120.0809637295,258.4108123667,120.5871100861,144.4434726038,0.9940041737334417,0.9876471544935153,1.0004994635282016,1.000936727951921,0.9991943840649701,0.9985422515466708,1.029436663169127,0.9952978955215328,0.9961551204878798,1.0015567082566927,1.000387958103029,0.967877582889754,1.024891489356221,1.0376493948376753,1.016868058639898,1.0311441118454172,1.0275356549443624,282.5,240.41,1134.3
2019-11-20,260.9227479733,119.3781662022,110.4845520841,156.4009057308,119.0180151189,120.0445050228,258.0996049859,120.5205823818,144.3038899997,0.991895551903697,0.9892837457765259,1.0018763089679597,1.0019943540636533,1.0012085248510814,1.0021691610231735,1.0254516496901322,0.9956992946843289,0.9948788575131338,1.001062923612739,0.9998961598478324,0.9574842784801487,1.021534784302298,1.0337459252744536,1.0123467581383987,1.0272112956085202,1.0243594658444932,281.64,239.69,1131.535
2019-11-21,260.9551917075,119.3781566227,110.4877503139,156.5532196971,119.0351913342,120.053550684,258.2046553007,120.5755689646,144.3451259679,0.9920781625686952,0.9893291979082444,0.9994790757656387,1.0008596463289237,0.9998208939525565,0.999619648725913,1.023299778197526,0.9951832100464485,0.9932313084862984,1.000279232905283,0.9994088447363682,0.957443053462603,1.0198847726120408,1.0320382158083787,1.0101823328058546,1.0221123412422497,1.0171275945771276,281.18,238.32,1131.535
2019-11-22,261.6722545424,119.465756538,110.6240956125,156.6398653666,119.0529356107,120.0636136358,258.3487785443,120.5174985925,144.2413590302,0.9957978355739853,0.9919375615387779,1.0021761242996905,1.0013532064726942,0.9995400763858275,0.9993979104261761,1.0262797091302662,0.9959286656344982,0.9953003239845358,1.0014276281966783,1.000258746862768,0.9677525659331326,1.0249598574032774,1.0342888991746573,1.0101388388443033,1.0252436017896618,1.0197534278159581,281.86,239.25,1130.92
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,262.678664086,119.5580049244,110.8152438896,156.6535462618,119.2449831053,120.1660714415,259.1070751953,120.6515777887,144.5454924224,0.9983696147469612,0.9918068143941278,1.0055809036788943,1.0030543997502284,0.9995760304939808,0.999802502813675,1.035490365892784,0.996100693847125,0.9968453906849315,1.0038277298671354,1.001997025545047,0.9884114884543945,1.0321422361700616,1.0422603058270365,1.0202273668324566,1.04697179219724,1.0322356915394104,283.79,244.1,1138.603
2019-11-26,263.0726810499,119.6039360198,110.8914331172,156.7401919312,119.3191409365,120.1905749442,259.3047552265,120.7143334466,144.6947043267,0.9994408678368195,0.9944139630229012,1.0081253060573057,1.003991200765741,1.0006403833725035,1.0016383152332817,1.0366369489691811,0.9966167784850055,0.9986912372649701,1.0066066878493727,1.0010610285640809,0.972844144071871,1.033201799493483,1.0445768718931778,1.0171204020925921,1.0476394688999942,1.035887337663918,284.78,244.77,1138.295
2019-11-27,263.3277698738,119.5885792891,110.881787844,156.6872924699,119.3366450444,120.1926628043,259.8047089145,120.7242382548,144.7715339275,1.000627469272105,0.9929582480089174,1.0079967908382879,1.0035026741736908,0.9990152694786525,0.9990008128069053,1.0409902807720501,0.9962727220597518,0.9981583844728996,1.0074532549760764,1.002359373711617,0.9831516635147776,1.0356663037299765,1.0491880598824672,1.0182546501800893,1.0549807744373014,1.0431832666561256,285.69,245.89,1138.91
2019-11-28,,,,,119.3401654018,120.1795446212,259.8255434787,120.7416704948,144.7761196877,,,,,,,,0.9958713228969557,0.9978484196668235,1.0088791874670475,,,,,,,,,,1137.066
2019-11-29,263.2526898425,119.5634644674,110.8390281052,156.5897020843,119.3489112839,120.1963625914,260.052767324,120.7436351482,144.853088262,0.9983842320193692,0.990441651141176,1.0059097816368976,1.0022532385924268,0.9990517482712231,0.9981517285449094,1.0364557746294223,0.9957566374218711,0.9977613325223378,1.0097292741345953,1.0014231595623506,0.9675856129573709,1.0300015301854117,1.0452515400707785,1.0021898603301365,1.0480672847236003,1.0322047335138411,284.78,244.19,1137.681
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,262.9063772056,119.480601983,110.6542665428,156.5048805342,119.1971587525,120.1259546031,259.5392444544,120.7042157728,144.7589899667,0.9976398837518192,0.9864024636951813,1.0015093975713365,0.9998201854542798,0.9977598417456567,0.9945316902030378,1.0277073082364063,0.9940363552956023,0.9949981358861884,1.0082682704383612,1.0013797645587696,0.9623694296327308,1.0227316327392633,1.0363270450102016,1.0019108444535068,1.0377854444784078,1.0250767498819904,282.11,242.01,1114.632
2019-12-03,262.7012176562,119.4609586009,110.6092055053,156.2878103307,119.0589088361,120.0661570092,259.0406274228,120.6447625663,144.6923144311,0.9961932486922719,0.9883105101677574,1.009190221768211,1.0059346684800927,1.0025484390902732,1.003358089566818,1.0193263361536242,0.9958139801594132,0.9969278719124138,1.0066190908172472,1.0022293507661364,0.9519799358991405,1.0127532939432466,1.029332343471118,0.9966850029861737,1.0344367444661537,1.0191814855780328,280.0,241.24,1109.101
2019-12-04,263.3058468063,119.544364721,110.7692786828,156.5632523536,119.313589153,120.1861670808,259.780122948,120.7732086758,144.9140729071,0.9991261272151374,0.9905730948268403,1.0077920492258303,1.0044469529691593,1.000287812354166,0.9994624056756237,1.0267027264849586,0.9955272664717019,0.9962870926399039,1.008052586321424,1.006196520017932,0.9674603598724782,1.0207370610813982,1.0356392599363582,1.0041802419194192,1.0415182108448933,1.0273493595005514,281.82,242.76,1123.544
2019-12-05,263.2533928531,119.5455521371,110.7480007449,156.6745236344,119.3323168474,120.1894710172,259.7531760194,120.7538730698,144.846103635,1.0005493468602504,0.9934559686253124,1.0066326400995298,1.0036214830203576,0.9991360615214817,0.9970908337238371,1.0283990058649404,0.9939216698205178,0.9967551676938332,1.0097217215879555,1.0092751629134353,0.967418705329206,1.0211948019857118,1.037456732410465,1.0086125927280396,1.0425098331415203,1.0288960860466752,282.43,243.13,1122.315
2019-12-06,263.8457669688,119.6158720457,110.8713237217,156.9827998057,119.4484843974,120.2519178461,260.251882421,120.8166387628,144.9946140488,1.0018705490837982,0.9954514684427723,1.006019927539385,1.0024617738660797,0.997350338277447,0.9940022658455293,1.0378811813563602,0.9943230689833139,0.9966636594375108,1.0105633775174585,1.0114609530806236,0.9932438628823131,1.031184188189266,1.0468882249170317,1.0144578433301468,1.0546428924133628,1.0394235153044338,284.99,246.08,1133.993
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,263.2609499142,119.5782161241,110.7961385897,157.0457319235,119.4276840936,120.2245691238,260.165080733,120.820582536,145.0992840757,1.0018149925788777,0.9980681070873861,1.0058296391461596,1.0024291298122603,0.9972284375965017,0.9947650539957527,1.0346306134757395,0.9954125809966174,0.997986649846842,1.0114524666339015,1.0123055113582755,1.0087205335735308,1.0311397899811634,1.043551571998201,1.0104100363459643,1.0525895042204139,1.034503658227361,283.95,245.18,1127.539
2019-12-10,263.2983193303,119.5794155404,110.7992826032,156.9189556282,119.4732575295,120.2413202439,260.1235182183,120.8376272408,145.121850934,1.0041461258105222,0.9980251347105532,1.005787209899215,1.0017275331525475,0.9962348734420343,0.9935585512067123,1.0334869550383705,0.9956419519467865,0.9978977957207616,1.0110437880543182,1.0122619259820922,1.0035041767373598,1.029791169392983,1.0423430021752786,1.0138994348054962,1.0531918919228256,1.0335867677826582,284.08,245.65,1126.925
2019-12-11,263.749625943,119.6265752048,110.8751228244,157.5801988951,119.4767148687,120.2359371932,260.1157673293,120.8399578852,145.144256398,1.0061392904229338,1.0046294583595141,1.009682420452375,1.0044309969462009,0.9984097530642165,0.9976353358727211,1.0364648849712268,0.996330064797294,0.9993695235913832,1.0122768358126515,1.0131108134869466,0.9982882683655828,1.031251640469521,1.045256964050043,1.0286933335065238,1.0528227063317972,1.0351842646690557,284.72,245.71,1133.686
2019-12-12,264.2566918653,119.708441565,111.0818670582,157.7160957872,119.5076009406,120.2449244657,260.2802074571,120.8567846251,145.1309451999,1.0083841526855652,1.004675076659365,1.0049853175823893,1.0011946100721032,0.9942487854268683,0.9897108076684092,1.0473188474806931,0.9952405527839906,0.997938352498684,1.0136061821632667,1.0144036223750978,1.0189351988073159,1.0422420331754765,1.0542210763119535,1.0465475529250772,1.061844501150711,1.0466331899125567,286.98,247.48,1139.832
2019-12-13,264.4915378941,119.7003049055,111.0497416648,158.1557085523,119.6664941285,120.3070715442,260.9115773253,120.9795861809,145.5671425639,1.0093603059838672,1.0083537739135848,1.011476965010159,1.0054350313966616,0.9976898468367034,0.9954893773199928,1.0443431666950542,0.9959286656344981,0.9999999739804757,1.0162874920588623,1.013915969430297,1.0085468082014102,1.0392881098799507,1.0548072947406544,1.0460314997406046,1.0577187509128596,1.040585083094827,287.34,246.76,1145.364
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,265.3519735185,119.8007372276,111.3950663481,158.4731053204,119.8589307371,120.3868093639,261.7225599782,121.0452114498,145.6523293031,1.011253600077941,1.0089303776564613,1.009143732618697,1.0032970800870857,0.9953509740508274,0.9907896716053545,1.0508914498814987,0.9955846092092444,1.0004259472657324,1.0177119162769879,1.014764388871165,1.0085031045063881,1.0458633824541033,1.062008151099119,1.0546756274361955,1.0651027867754297,1.0471584446648974,289.45,248.48,1159.193
2019-12-17,265.5083475354,119.8311869554,111.5074871233,158.5597509898,119.860644836,120.3793404256,261.4858246239,121.0155703378,145.5850189411,1.0142997279002692,1.0126094506771397,1.0083066793856357,1.003358935295208,0.9953870574461251,0.9908363005271523,1.0510293491143403,0.9959286656344982,1.001076922685784,1.0170596584888214,1.014272319349807,1.0239751152219654,1.0476238131327968,1.0621951035903503,1.0642494321921543,1.0703864149483624,1.0506687004143547,289.18,249.23,1150.867
2019-12-18,265.7821189885,119.8313846239,111.4964568338,158.5068515285,119.9637703722,120.3890204734,261.5677441193,121.002877757,145.4456047186,1.0160733730997542,1.0145154469012039,1.0075487774974385,1.0026511952919483,0.9943148830702667,0.9881070816262061,1.0525407700055398,0.9952978955215329,0.9994937439402893,1.0173683273845362,1.016457126514286,1.0291026188955243,1.0479799033978425,1.0622158467118572,1.0699748927317847,1.0724202290027927,1.051190344103979,289.51,250.4,1150.25
2019-12-19,265.8218844583,119.8342955502,111.5120819945,158.3472410847,119.9939751016,120.4049312337,261.7576527145,121.0041469603,145.3785000381,1.0154770274023648,1.0110258123034932,1.0084948799818685,1.0040311502694848,0.9948814272058969,0.9888385976596243,1.0560664909930546,0.99472446814611,0.9992480034448918,1.0182953961977357,1.0186417438727016,1.0394010501989415,1.0505424456917993,1.066524137135102,1.0704091553311827,1.0769882307792598,1.055887697735169,290.65,250.93,1149.016
